book,vote,vote_title,head_code,head_title,subhead_code,subhead_title,item_code,item_title,item_kind,approved_estimates_2025_2026,estimates_2026_2027,projected_estimates_2027_2028,projected_estimates_2028_2029,page,verified
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1169,State Department for Agriculture,1169001400,State Corporations Unit,1169001401,Headquarters,2210800,Hospitality Supplies and Services,exp,16351,60000,80000,85000,19,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1169,State Department for Agriculture,1169001400,State Corporations Unit,1169001401,Headquarters,2211100,Office and General Supplies and Services,exp,33020,80000,150000,200000,19,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1169,State Department for Agriculture,1169001400,State Corporations Unit,1169001401,Headquarters,2211200,Fuel Oil and Lubricants,exp,40013,80000,150000,200000,19,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1169,State Department for Agriculture,1169001400,State Corporations Unit,1169001401,Headquarters,2220100,Routine Maintenance - Vehicles and Other Transport Equipment,exp,15666,120000,200000,250000,19,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1169,State Department for Agriculture,1169001600,Agriculture Technology Development and,1169001601,Headquarters,2110100,Basic Salaries - Permanent Employees,exp,31305681,30116066,31019550,31950134,19,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1169,State Department for Agriculture,1169001600,Agriculture Technology Development and,1169001601,Headquarters,2110300,Personal Allowance - Paid as Part of Salary,exp,15939048,15374111,15835338,16310397,19,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1169,State Department for Agriculture,1169001600,Agriculture Technology Development and,1169001601,Headquarters,2210100,Utilities Supplies and Services,exp,1920720,1926000,2398190,2578955,20,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1169,State Department for Agriculture,1169001600,Agriculture Technology Development and,1169001601,Headquarters,2210200,"Communication, Supplies and Services",exp,75078,200000,260000,320000,20,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1169,State Department for Agriculture,1169001600,Agriculture Technology Development and,1169001601,Headquarters,2210300,"Domestic Travel and Subsistence, and Other Transportation Costs",exp,170199,640000,1300000,1400000,20,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1169,State Department for Agriculture,1169001600,Agriculture Technology Development and,1169001601,Headquarters,2210700,Training Expenses,exp,43650,240000,350000,400000,20,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1169,State Department for Agriculture,1169001600,Agriculture Technology Development and,1169001601,Headquarters,2211000,Specialised Materials and Supplies,exp,3800272,4000000,4200000,4350000,20,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1169,State Department for Agriculture,1169001600,Agriculture Technology Development and,1169001601,Headquarters,2211100,Office and General Supplies and Services,exp,82390,200000,510000,570000,20,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1169,State Department for Agriculture,1169001600,Agriculture Technology Development and,1169001601,Headquarters,2211200,Fuel Oil and Lubricants,exp,270630,240000,550000,600000,20,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1169,State Department for Agriculture,1169001600,Agriculture Technology Development and,1169001601,Headquarters,2211300,Other Operating Expenses,exp,3535308,3650000,4035000,4050000,20,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1169,State Department for Agriculture,1169001600,Agriculture Technology Development and,1169001601,Headquarters,2220100,Routine Maintenance - Vehicles and Other Transport Equipment,exp,66991,0,0,0,20,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1169,State Department for Agriculture,1169001600,Agriculture Technology Development and,1169001601,Headquarters,2220200,Routine Maintenance - Other Assets,exp,45724,0,0,0,20,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1169,State Department for Agriculture,1169001600,Agriculture Technology Development and,1169001601,Headquarters,3110800,Overhaul of Vehicles and Other Transport Equipment,exp,388000,500000,550000,600000,20,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1169,State Department for Agriculture,1169001600,Agriculture Technology Development and,1169001601,Headquarters,3111200,"Rehabilitation and Renovation of Plant, Machinery and Equipment",exp,248320,350000,400000,450000,20,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1169,State Department for Agriculture,1169001600,Agriculture Technology Development and,1169001601,Headquarters,3520300,"Receipts from the Sale of Inventories, Stocks and Commodities",aia,2000000,2000000,2000000,2000000,20,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1169,State Department for Agriculture,1169002200,Agricultural Information Resource Centre,1169002201,Headquarters,2110100,Basic Salaries - Permanent Employees,exp,19843525,13949001,14444253,14877578,20,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1169,State Department for Agriculture,1169002200,Agricultural Information Resource Centre,1169002201,Headquarters,2110200,Basic Wages - Temporary Employees,exp,4582800,7956448,8091182,8229959,20,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1169,State Department for Agriculture,1169002200,Agricultural Information Resource Centre,1169002201,Headquarters,2110300,Personal Allowance - Paid as Part of Salary,exp,10488703,8285991,8525519,8772232,20,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1169,State Department for Agriculture,1169002200,Agricultural Information Resource Centre,1169002201,Headquarters,2210100,Utilities Supplies and Services,exp,801461,810000,927000,940000,20,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1169,State Department for Agriculture,1169002200,Agricultural Information Resource Centre,1169002201,Headquarters,2210200,"Communication, Supplies and Services",exp,237815,265000,301000,512000,20,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1169,State Department for Agriculture,1169002200,Agricultural Information Resource Centre,1169002201,Headquarters,2210300,"Domestic Travel and Subsistence, and Other Transportation Costs",exp,498984,596800,1036000,1495000,20,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1169,State Department for Agriculture,1169002200,Agricultural Information Resource Centre,1169002201,Headquarters,2210500,"Printing , Advertising and Information Supplies and Services",exp,115946,0,0,0,21,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1169,State Department for Agriculture,1169002200,Agricultural Information Resource Centre,1169002201,Headquarters,2210700,Training Expenses,exp,725638,200000,600000,750000,21,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1169,State Department for Agriculture,1169002200,Agricultural Information Resource Centre,1169002201,Headquarters,2210800,Hospitality Supplies and Services,exp,34102,80000,150000,300000,21,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1169,State Department for Agriculture,1169002200,Agricultural Information Resource Centre,1169002201,Headquarters,2211100,Office and General Supplies and Services,exp,195298,220000,509000,615000,21,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1169,State Department for Agriculture,1169002200,Agricultural Information Resource Centre,1169002201,Headquarters,2211200,Fuel Oil and Lubricants,exp,150047,240000,550000,800000,21,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1169,State Department for Agriculture,1169002200,Agricultural Information Resource Centre,1169002201,Headquarters,2211300,Other Operating Expenses,exp,13014233,13050000,13060000,13065000,21,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1169,State Department for Agriculture,1169002200,Agricultural Information Resource Centre,1169002201,Headquarters,2220100,Routine Maintenance - Vehicles and Other Transport Equipment,exp,64518,120000,200000,650000,21,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1169,State Department for Agriculture,1169002200,Agricultural Information Resource Centre,1169002201,Headquarters,2220200,Routine Maintenance - Other Assets,exp,159414,0,0,0,21,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1169,State Department for Agriculture,1169002200,Agricultural Information Resource Centre,1169002201,Headquarters,3520300,"Receipts from the Sale of Inventories, Stocks and Commodities",aia,12950000,13050000,13060000,13065000,21,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1169,State Department for Agriculture,1169002300,Kenya School of Agriculture,1169002301,Headquarters,2110100,Basic Salaries - Permanent Employees,exp,39877867,38362505,39513385,40698782,21,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1169,State Department for Agriculture,1169002300,Kenya School of Agriculture,1169002301,Headquarters,2110200,Basic Wages - Temporary Employees,exp,7512000,20680968,20901821,21129299,21,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1169,State Department for Agriculture,1169002300,Kenya School of Agriculture,1169002301,Headquarters,2110300,Personal Allowance - Paid as Part of Salary,exp,24539669,23667624,24377655,25108986,21,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1169,State Department for Agriculture,1169002300,Kenya School of Agriculture,1169002301,Headquarters,2210100,Utilities Supplies and Services,exp,2160000,5015000,2130000,2195000,21,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1169,State Department for Agriculture,1169002300,Kenya School of Agriculture,1169002301,Headquarters,2210200,"Communication, Supplies and Services",exp,168920,200000,250000,300000,21,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1169,State Department for Agriculture,1169002300,Kenya School of Agriculture,1169002301,Headquarters,2210300,"Domestic Travel and Subsistence, and Other Transportation Costs",exp,4619582,4400000,4400000,4400000,21,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1169,State Department for Agriculture,1169002300,Kenya School of Agriculture,1169002301,Headquarters,2210500,"Printing , Advertising and Information Supplies and Services",exp,154050,150000,200000,250000,21,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1169,State Department for Agriculture,1169002300,Kenya School of Agriculture,1169002301,Headquarters,2210700,Training Expenses,exp,12924570,42600000,12600000,12600000,21,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1169,State Department for Agriculture,1169002300,Kenya School of Agriculture,1169002301,Headquarters,2210800,Hospitality Supplies and Services,exp,13444,0,0,0,21,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1169,State Department for Agriculture,1169002300,Kenya School of Agriculture,1169002301,Headquarters,2211000,Specialised Materials and Supplies,exp,16608950,33250000,16550000,17000000,21,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1169,State Department for Agriculture,1169002300,Kenya School of Agriculture,1169002301,Headquarters,2211100,Office and General Supplies and Services,exp,304089,300000,375000,450000,22,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1169,State Department for Agriculture,1169002300,Kenya School of Agriculture,1169002301,Headquarters,2211200,Fuel Oil and Lubricants,exp,194288,400000,550000,700000,22,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1169,State Department for Agriculture,1169002300,Kenya School of Agriculture,1169002301,Headquarters,2211300,Other Operating Expenses,exp,4260000,4270000,4290000,4340000,22,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1169,State Department for Agriculture,1169002300,Kenya School of Agriculture,1169002301,Headquarters,2220100,Routine Maintenance - Vehicles and Other Transport Equipment,exp,161288,200000,250000,300000,22,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1169,State Department for Agriculture,1169002300,Kenya School of Agriculture,1169002301,Headquarters,2220200,Routine Maintenance - Other Assets,exp,186657,500000,650000,800000,22,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1169,State Department for Agriculture,1169002300,Kenya School of Agriculture,1169002301,Headquarters,3110500,Construction and Civil Works,exp,237000,250000,300000,350000,22,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1169,State Department for Agriculture,1169002300,Kenya School of Agriculture,1169002301,Headquarters,3111300,"Purchase of Certified Seeds, Breeding Stock and Live Animals",exp,30364000,15568000,16000000,16500000,22,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1169,State Department for Agriculture,1169002300,Kenya School of Agriculture,1169002301,Headquarters,3520300,"Receipts from the Sale of Inventories, Stocks and Commodities",aia,56620000,106620000,58055000,59685000,22,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1169,State Department for Agriculture,1169002400,Bukura Agricultural College,1169002401,Headquarters,2630100,Current Grants to Government Agencies and other Levels of Government,exp,478148717,501190001,656008600,789100000,22,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1169,State Department for Agriculture,1169002400,Bukura Agricultural College,1169002401,Headquarters,3520300,"Receipts from the Sale of Inventories, Stocks and Commodities",aia,270000000,282920000,287000000,291000000,22,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1169,State Department for Agriculture,1169003300,Agriculture and Food Authority (AFA),1169003301,Headquarters,2630100,Current Grants to Government Agencies and other Levels of Government,exp,4225000000,5150000000,5408000000,5678000000,22,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1169,State Department for Agriculture,1169003300,Agriculture and Food Authority (AFA),1169003301,Headquarters,3520300,"Receipts from the Sale of Inventories, Stocks and Commodities",aia,4225000000,5150000000,5408000000,5678000000,23,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1169,State Department for Agriculture,1169003600,Agricultural Development Corporation,1169003601,Agricultural Development Corporation,2630100,Current Grants to Government Agencies and other Levels of Government,exp,2835000000,2752890000,2780530000,2840310000,23,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1169,State Department for Agriculture,1169003600,Agricultural Development Corporation,1169003601,Agricultural Development Corporation,3520300,"Receipts from the Sale of Inventories, Stocks and Commodities",aia,2835000000,2752890000,2780530000,2840310000,23,yes
fy-2026-27-recurrent-volume-ii-1169-2151-29-04-26,1169,State Department for Agriculture,1169003700,Agricultural Projects Coordination Unit,1169003701,Agricultural Projects Coordination Unit,2110100,Basic Salaries - Permanent Employees,exp,6006819,5778560,5951916,6130474,23,yes
